127.0.0.1 - - [11/May/2021:20:06:52 +0530] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [11/May/2021:20:32:35 +0530] "POST /RiceLand/LoginServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [11/May/2021:20:32:35 +0530] "GET /RiceLand/index.jsp HTTP/1.1" 200 11603
0:0:0:0:0:0:0:1 - - [11/May/2021:20:32:39 +0530] "GET /RiceLand/productdetail.jsp?id=6 HTTP/1.1" 200 7234
0:0:0:0:0:0:0:1 - - [11/May/2021:20:36:04 +0530] "GET /RiceLand/LogoutServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [11/May/2021:20:36:04 +0530] "GET /RiceLand/login.jsp HTTP/1.1" 200 6415
0:0:0:0:0:0:0:1 - - [11/May/2021:20:36:09 +0530] "POST /RiceLand/LoginServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [11/May/2021:20:36:09 +0530] "GET /RiceLand/admin/admin.jsp HTTP/1.1" 200 3128
0:0:0:0:0:0:0:1 - - [11/May/2021:20:36:11 +0530] "GET /RiceLand/admin/addProduct.jsp HTTP/1.1" 200 5699
0:0:0:0:0:0:0:1 - - [11/May/2021:20:37:42 +0530] "GET /RiceLand/LogoutServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [11/May/2021:20:37:42 +0530] "GET /RiceLand/login.jsp HTTP/1.1" 200 6415
0:0:0:0:0:0:0:1 - - [11/May/2021:20:37:47 +0530] "GET /RiceLand/index.jsp HTTP/1.1" 200 10849
0:0:0:0:0:0:0:1 - - [11/May/2021:20:38:34 +0530] "GET /RiceLand/login.jsp HTTP/1.1" 200 6415
0:0:0:0:0:0:0:1 - - [11/May/2021:20:38:38 +0530] "POST /RiceLand/LoginServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [11/May/2021:20:38:38 +0530] "GET /RiceLand/index.jsp HTTP/1.1" 200 11602
0:0:0:0:0:0:0:1 - - [11/May/2021:20:38:41 +0530] "GET /RiceLand/products.jsp HTTP/1.1" 200 7629
0:0:0:0:0:0:0:1 - - [11/May/2021:20:39:47 +0530] "GET /RiceLand/productdetail.jsp?id=7 HTTP/1.1" 200 6836
0:0:0:0:0:0:0:1 - - [11/May/2021:20:39:52 +0530] "GET /RiceLand/index.jsp HTTP/1.1" 200 11602
0:0:0:0:0:0:0:1 - - [11/May/2021:20:40:02 +0530] "GET /RiceLand/LogoutServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [11/May/2021:20:40:02 +0530] "GET /RiceLand/login.jsp HTTP/1.1" 200 6415
