127.0.0.1 - - [18/May/2021:09:22:09 +0530] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [18/May/2021:09:43:45 +0530] "GET /RiceLand/cart.jsp HTTP/1.1" 200 5779
0:0:0:0:0:0:0:1 - - [18/May/2021:09:43:48 +0530] "GET /RiceLand/orders.jsp HTTP/1.1" 200 6782
0:0:0:0:0:0:0:1 - - [18/May/2021:09:43:57 +0530] "GET /RiceLand/LogoutServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [18/May/2021:09:43:57 +0530] "GET /RiceLand/login.jsp HTTP/1.1" 200 6415
0:0:0:0:0:0:0:1 - - [18/May/2021:09:43:59 +0530] "GET /RiceLand/orders.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [18/May/2021:09:43:59 +0530] "GET /RiceLand/login.jsp HTTP/1.1" 200 6415
0:0:0:0:0:0:0:1 - - [18/May/2021:09:44:02 +0530] "GET /RiceLand/login.jsp HTTP/1.1" 200 6415
0:0:0:0:0:0:0:1 - - [18/May/2021:09:44:03 +0530] "GET /RiceLand/login.jsp HTTP/1.1" 200 6415
0:0:0:0:0:0:0:1 - - [18/May/2021:09:44:10 +0530] "GET /RiceLand/login.jsp HTTP/1.1" 200 6415
0:0:0:0:0:0:0:1 - - [18/May/2021:09:44:29 +0530] "GET /RiceLand/index.jsp HTTP/1.1" 200 10979
0:0:0:0:0:0:0:1 - - [18/May/2021:09:44:32 +0530] "GET /RiceLand/products.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [18/May/2021:09:44:32 +0530] "GET /RiceLand/login.jsp HTTP/1.1" 200 6415
0:0:0:0:0:0:0:1 - - [18/May/2021:09:44:37 +0530] "GET /RiceLand/index.jsp HTTP/1.1" 200 10979
0:0:0:0:0:0:0:1 - - [18/May/2021:09:44:46 +0530] "GET /RiceLand/productdetail.jsp?id=3 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [18/May/2021:09:44:46 +0530] "GET /RiceLand/login.jsp HTTP/1.1" 200 6415
0:0:0:0:0:0:0:1 - - [18/May/2021:09:45:17 +0530] "POST /RiceLand/LoginServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [18/May/2021:09:45:17 +0530] "GET /RiceLand/login.jsp HTTP/1.1" 200 6522
0:0:0:0:0:0:0:1 - - [18/May/2021:09:45:24 +0530] "GET /RiceLand/login.jsp HTTP/1.1" 200 6415
0:0:0:0:0:0:0:1 - - [18/May/2021:09:45:24 +0530] "GET /RiceLand/assets/images/logo/logo.svg HTTP/1.1" 200 4942
0:0:0:0:0:0:0:1 - - [18/May/2021:09:47:41 +0530] "GET /RiceLand/register.jsp HTTP/1.1" 200 9611
0:0:0:0:0:0:0:1 - - [18/May/2021:09:47:42 +0530] "GET /RiceLand/login.jsp HTTP/1.1" 200 6415
0:0:0:0:0:0:0:1 - - [18/May/2021:09:48:56 +0530] "POST /RiceLand/LoginServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [18/May/2021:09:48:56 +0530] "GET /RiceLand/index.jsp HTTP/1.1" 200 11732
0:0:0:0:0:0:0:1 - - [18/May/2021:09:49:10 +0530] "GET /RiceLand/login.jsp HTTP/1.1" 200 171
0:0:0:0:0:0:0:1 - - [18/May/2021:09:49:10 +0530] "GET /favicon.ico HTTP/1.1" 404 762
0:0:0:0:0:0:0:1 - - [18/May/2021:09:49:10 +0530] "GET /RiceLand/index.jsp HTTP/1.1" 200 11732
0:0:0:0:0:0:0:1 - - [18/May/2021:09:49:17 +0530] "GET /RiceLand/index.jsp HTTP/1.1" 200 11732
0:0:0:0:0:0:0:1 - - [18/May/2021:09:49:21 +0530] "GET /RiceLand/LogoutServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [18/May/2021:09:49:21 +0530] "GET /RiceLand/login.jsp HTTP/1.1" 200 6415
0:0:0:0:0:0:0:1 - - [18/May/2021:09:49:23 +0530] "GET /RiceLand/index.jsp HTTP/1.1" 200 10979
0:0:0:0:0:0:0:1 - - [18/May/2021:09:49:25 +0530] "GET /RiceLand/login.jsp HTTP/1.1" 200 6415
0:0:0:0:0:0:0:1 - - [18/May/2021:09:49:26 +0530] "GET /RiceLand/index.jsp HTTP/1.1" 200 10979
0:0:0:0:0:0:0:1 - - [18/May/2021:09:49:44 +0530] "GET /RiceLand/login.jsp HTTP/1.1" 200 6415
